index,Unnamed: 0,MTS_TIME,timestamp,timestamp[s],E2E_CRC16_OBJ,E2E_SeqCounter_OBJ,uiMsgCounter_OBJ,uiID_OBJ,uiMergeID_OBJ,eMaintenanceState_OBJ,fArelYStd_OBJ,fArelY_OBJ,fArelXStd_OBJ,fArelX_OBJ,fVrelYStd_OBJ,fVrelY_OBJ,fVrelXStd_OBJ,fVrelX_OBJ,fDistYStd_OBJ,fDistY_OBJ,fDistXStd_OBJ,fDistX_OBJ,fOrientation_OBJ,fWidth_OBJ,fLength_OBJ,uiProbabilityOfExistence_OBJ,uiDynConfidence_OBJ,bObjStable_OBJ,fRCS_OBJ,eBoxCutStatus_OBJ,bPedMicroDoppler_OBJ,eClassification_OBJ,uiClassConfidence_OBJ,eMirrorProbability_OBJ,fOrientationStd_OBJ,widthStd_OBJ,lengthStd_OBJ,RefPointPos_OBJ,uiLifeCycles_OBJ,eDynamicProperty_OBJ,Velocity_VDY,CAN_ID,CMBS2_validate_OBJ,CMBS2_MTS_END_TIME,LCCM1_validate_OBJ,LCCM1_MTS_END_TIME,LCCM2_validate_OBJ,LCCM2_MTS_END_TIME,FCTW_validate_OBJ,FCTW_MTS_END_TIME
4240,4241,6355799491,6355662660.0,6355.66266,41070,224,0,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.82,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4241,4242,6355839491,6355713006.0,6355.713006,11979,225,1,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.82,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4242,4243,6355879491,6355763874.0,6355.763874,40245,226,2,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.81,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4243,4244,6355919491,6355812537.0,6355.812537,5008,227,3,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.8,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4244,4245,6355959491,6355860509.0,6355.860509,56024,228,4,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.79,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4245,4246,6355999491,6355908685.0,6355.908685,56024,228,4,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.79,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4246,4247,6356039491,6355908685.0,6355.908685,21629,229,5,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.77,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4247,4248,6356079491,6355958200.0,6355.9582,59267,230,6,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.76,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4248,4249,6356119491,6356006093.07,6356.00609307,26918,231,7,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.75,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4249,4250,6356159491,6356056038.7,6356.0560387,29970,232,8,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.73,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4251,4251,6356199491,6356104763.0,6356.104763,29970,232,8,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.72,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4250,4252,6356239491,6356104763.0,6356.104763,64439,233,9,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.73,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4252,4253,6356279491,6356152729.0,6356.152729,18505,234,10,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.71,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4253,4254,6356319491,6356203197.0,6356.203197,50924,235,11,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.7,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4254,4255,6356359491,6356251131.0,6356.251131,4004,236,12,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.7,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4255,4256,6356399491,6356300444.0,6356.3004439999995,33025,237,13,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.69,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4256,4257,6356439491,6356350816.0,6356.350815999999,33025,237,13,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.69,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4257,4258,6356479491,6356350816.0,6356.350815999999,13055,238,14,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.68,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4258,4259,6356519491,6356396333.0,6356.396333,48218,239,15,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.65,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4259,4260,6356559491,6356444810.0,6356.44481,11610,240,0,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.64,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4260,4261,6356599491,6356494773.0,6356.494772999999,41983,241,1,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.62,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4261,4262,6356639491,6356544317.0,6356.544317,4097,242,2,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.62,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4263,4263,6356679491,6356592680.0,6356.59268,4097,242,2,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.62,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4262,4264,6356719491,6356592680.0,6356.59268,40612,243,3,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.62,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4264,4265,6356759491,6356640990.0,6356.64099,22508,244,4,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.61,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4265,4266,6356799491,6356690424.0,6356.690424,55625,245,5,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.59,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4266,4267,6356839491,6356739260.0,6356.73926,27319,246,6,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.56,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4267,4268,6356879491,6356788832.0,6356.788832,27319,246,6,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.56,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4268,4269,6356919491,6356788832.0,6356.788832,58386,247,7,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.55,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4269,4270,6356959491,6356836424.0,6356.836424,63526,248,8,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.53,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4270,4271,6356999491,6356884410.0,6356.884410000001,30339,249,9,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.52,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4271,4272,6357039491,6356935489.0,6356.935489,50557,250,10,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.49,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4272,4273,6357079491,6356983237.0,6356.9832369999995,19416,251,11,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.48,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4273,4274,6357119491,6356983237.0,6356.9832369999995,19416,251,11,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.48,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4274,4275,6357159491,6357032133.8,6357.0321338,33424,252,12,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.47,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4275,4276,6357199491,6357082862.9,6357.082862899999,3125,253,13,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.45,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4276,4277,6357239491,6357130495.0,6357.130495,49099,254,14,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.45,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4277,4278,6357279491,6357178835.0,6357.178835,12654,255,15,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.44,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4279,4279,6357319491,6357227738.0,6357.2277380000005,12654,255,15,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.43,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4278,4280,6357359491,6357227738.0,6357.2277380000005,51041,0,0,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.44,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4280,4281,6357399491,6357276466.0,6357.276465999999,18884,1,1,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.4,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4281,4282,6357439491,6357325134.0,6357.325134000001,64058,2,2,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.38,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4282,4283,6357479491,6357373077.0,6357.373077,29855,3,3,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.37,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4283,4284,6357519491,6357421256.0,6357.4212560000005,48599,4,4,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.35,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4284,4285,6357559491,6357470473.0,6357.470472999999,48599,4,4,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.35,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4285,4286,6357599491,6357470473.0,6357.470472999999,13170,5,5,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.33,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4286,4287,6357639491,6357521806.0,6357.521806000001,32908,6,6,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.3,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4287,4288,6357679491,6357569443.0,6357.569443,3625,7,7,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.28,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4288,4289,6357719491,6357617418.0,6357.617418,4637,8,8,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.26,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4289,4290,6357759491,6357667894.0,6357.667894,40120,9,9,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.26,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4290,4291,6357799491,6357667894.0,6357.667894,40120,9,9,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.24,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4291,4292,6357839491,6357716549.0,6357.716549,12102,10,10,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.22,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4292,4293,6357879491,6357764913.0,6357.764913,41443,11,11,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.2,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4293,4294,6357919491,6357814128.0,6357.814128,26795,12,12,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.19,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4294,4295,6357959491,6357861523.0,6357.861523,58894,13,13,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.19,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4295,4296,6357999491,6357861523.0,6357.861523,58894,13,13,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.17,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4296,4297,6358039491,6357911896.0,6357.9118960000005,22000,14,14,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.15,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4297,4298,6358079491,6357961749.0,6357.961749,56149,15,15,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.14,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4298,4299,6358119491,6358010309.6,6358.0103096,19029,16,0,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.13,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4299,4300,6358159491,6358059001.3,6358.0590013,50416,17,1,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.12,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4300,4301,6358199491,6358107843.0,6358.107843,30478,18,2,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.12,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4301,4302,6358239491,6358107843.0,6358.107843,30478,18,2,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.11,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4302,4303,6358279491,6358155881.0,6358.155881000001,63915,19,3,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.1,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4303,4304,6358319491,6358204154.0,6358.204154,12515,20,4,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.09,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4304,4305,6358359491,6358255017.0,6358.255017,48710,21,5,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.08,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4305,4306,6358399491,6358303882.0,6358.303882,3512,22,6,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.07,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4307,4307,6358439491,6358352024.0,6358.352024,3512,22,6,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.06,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4306,4308,6358479491,6358352024.0,6358.352024,33565,23,7,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.07,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4308,4309,6358519491,6358402426.0,6358.402426,40745,24,8,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.04,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4309,4310,6358559491,6358451055.0,6358.4510549999995,4492,25,9,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.04,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4310,4311,6358599491,6358500413.0,6358.500413000001,41586,26,10,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.03,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4311,4312,6358639491,6358549544.0,6358.5495439999995,41586,26,10,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.03,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4312,4313,6358679491,6358549544.0,6358.5495439999995,11479,27,11,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.02,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4313,4314,6358719491,6358595659.0,6358.5956590000005,58783,28,12,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.0,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4314,4315,6358759491,6358645060.0,6358.64506,27450,29,13,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.01,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4315,4316,6358799491,6358695414.0,6358.695414,55492,30,14,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.02,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4316,4317,6358839491,6358743821.0,6358.743821,55492,30,14,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.02,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4317,4318,6358879491,6358792027.0,6358.792027,56584,32,0,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.02,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4318,4319,6358919491,6358792027.0,6358.792027,56584,32,0,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.02,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4319,4320,6358959491,6358841256.0,6358.841256000001,21421,33,1,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.01,9.0,0,0.0,0,0.0,0,0.0,0,0.0
4320,4321,6358999491,6358891085.0,6358.891085,57427,34,2,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,15.0,9.0,0,0.0,0,0.0,0,0.0,0,0.0
