index,Unnamed: 0,MTS_TIME,timestamp,timestamp[s],E2E_CRC16_OBJ,E2E_SeqCounter_OBJ,uiMsgCounter_OBJ,uiID_OBJ,uiMergeID_OBJ,eMaintenanceState_OBJ,fArelYStd_OBJ,fArelY_OBJ,fArelXStd_OBJ,fArelX_OBJ,fVrelYStd_OBJ,fVrelY_OBJ,fVrelXStd_OBJ,fVrelX_OBJ,fDistYStd_OBJ,fDistY_OBJ,fDistXStd_OBJ,fDistX_OBJ,fOrientation_OBJ,fWidth_OBJ,fLength_OBJ,uiProbabilityOfExistence_OBJ,uiDynConfidence_OBJ,bObjStable_OBJ,fRCS_OBJ,eBoxCutStatus_OBJ,bPedMicroDoppler_OBJ,eClassification_OBJ,uiClassConfidence_OBJ,eMirrorProbability_OBJ,fOrientationStd_OBJ,widthStd_OBJ,lengthStd_OBJ,RefPointPos_OBJ,uiLifeCycles_OBJ,eDynamicProperty_OBJ,Velocity_VDY,CAN_ID,CMBS2_validate_OBJ,CMBS2_MTS_END_TIME,LCCM1_validate_OBJ,LCCM1_MTS_END_TIME,LCCM2_validate_OBJ,LCCM2_MTS_END_TIME,FCTW_validate_OBJ,FCTW_MTS_END_TIME
6767,6768,6456879491,6456767302.0,6456.767302,22384,169,9,24,0,2,1.4,0.125,0.35,-0.25,2.8,-0.25,0.2,-1.25,2.7,1.75,0.25,94.125,-0.03,2.0,1.6,13,4,1,15.6,0,0,1,4,0,0.0,0,0,3,34,0,12.84,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6768,6769,6456919491,6456815062.0,6456.815062,22384,169,9,24,0,2,1.4,0.125,0.35,-0.25,2.8,-0.25,0.2,-1.25,2.7,1.75,0.25,94.125,-0.03,2.0,1.6,13,4,1,15.6,0,0,1,4,0,0.0,0,0,3,34,0,12.84,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6769,6770,6456959491,6456815062.0,6456.815062,33459,170,10,1,0,2,0.0,3.875,0.35,0.0,1.0,0.5,0.0,-1.25,1.9,-0.5,0.25,93.5,0.01,2.4,3.2,15,4,1,21.3,0,0,1,4,0,0.0,0,0,2,127,0,12.83,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6770,6771,6456999491,6456865154.0,6456.865154,46420,171,11,1,0,2,0.0,-0.5,0.35,-0.125,1.0,0.375,0.0,-1.375,1.9,-0.4375,0.25,93.375,0.01,2.4,3.2,15,4,1,21.1,0,0,1,4,0,0.0,0,0,2,127,0,12.83,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6771,6772,6457039491,6456916303.0,6456.916303,48829,172,12,1,0,2,0.0,-2.0,0.35,-0.125,1.0,0.125,0.0,-1.5,1.8,-0.3125,0.2,93.3125,0.01,2.4,3.2,15,4,1,21.2,0,0,1,4,0,0.0,0,0,2,127,0,12.83,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6772,6773,6457079491,6456962810.0,6456.96281,31032,173,13,24,0,3,1.4,-1.0,0.35,-0.25,3.0,-0.25,0.2,-1.5,3.1,1.9375,0.3,94.0,-0.02,2.0,1.6,6,4,1,16.6,0,0,1,4,0,0.0,0,0,3,38,0,12.83,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6774,6774,6457119491,6457011519.8,6457.0115198,31032,173,13,24,0,3,1.4,-1.0,0.35,-0.25,3.0,-0.25,0.2,-1.5,3.1,1.9375,0.3,94.0,-0.02,2.0,1.6,6,4,1,16.6,0,0,1,4,0,0.0,0,0,3,38,0,12.83,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6773,6775,6457159491,6457011519.8,6457.0115198,8962,174,14,24,0,2,1.4,-0.5,0.35,-0.375,3.0,-0.25,0.2,-1.625,3.0,1.875,0.3,93.875,-0.02,2.0,1.6,9,4,1,17.0,0,0,1,4,0,0.0,0,0,3,39,0,12.83,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6775,6776,6457199491,6457061496.4,6457.0614964,59001,175,15,24,0,2,1.4,-0.375,0.35,-0.375,2.8,-0.375,0.0,-1.75,2.9,1.75,0.25,93.4375,-0.03,2.0,1.6,12,4,1,17.6,0,0,1,4,0,0.0,0,0,3,40,0,12.83,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6776,6777,6457239491,6457111016.0,6457.111016,45096,176,0,15,0,2,0.0,1.125,0.35,-0.125,0.8,0.0,0.0,5.25,1.0,0.4375,0.2,59.875,0.0,2.0,3.8,15,4,1,28.4,0,0,2,2,0,0.0,0,0,3,127,0,12.83,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6777,6778,6457279491,6457159004.0,6457.159004,13229,177,1,19,0,2,10.5,-1.625,4.2,-0.375,5.2,-3.75,1.8,5.375,0.9,13.3125,0.4,37.5,-0.11,0.2,0.0,12,2,0,1.3,0,0,4,2,0,1.5,0,0,3,7,0,12.82,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6778,6779,6457319491,6457207092.0,6457.207092000001,10840,178,2,11,0,2,10.5,1.25,10.85,-2.0,4.0,3.75,6.0,-0.125,0.7,41.3125,0.95,28.125,0.07,0.6,1.2,9,2,0,-10.9,0,0,4,2,0,1.5,0,0,3,6,0,12.81,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6779,6780,6457359491,6457256549.0,6457.256549000001,10840,178,2,11,0,2,10.5,1.25,10.85,-2.0,4.0,3.75,6.0,-0.125,0.7,41.3125,0.95,28.125,0.07,0.6,1.2,9,2,0,-10.9,0,0,4,2,0,1.5,0,0,3,6,0,12.81,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6780,6781,6457399491,6457256549.0,6457.256549000001,16160,179,3,19,0,3,10.15,-1.125,4.2,-0.5,5.6,-3.875,2.0,5.375,1.4,13.0,0.55,38.0,-0.15,0.2,0.0,5,2,0,1.3,0,0,4,2,0,1.5,0,0,3,9,0,12.8,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6781,6782,6457439491,6457306146.0,6457.306146,39081,180,4,21,0,2,5.95,-1.0,2.45,-0.25,3.8,-3.25,1.4,3.25,1.6,-11.6875,0.65,29.4375,-0.16,1.6,0.4,7,3,0,27.2,2,0,1,3,0,1.5,0,0,2,17,0,12.78,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6782,6783,6457479491,6457356875.0,6457.356875,58295,181,5,15,0,2,0.0,-1.375,0.35,0.25,0.8,-0.375,0.0,5.25,1.1,0.125,0.2,61.1875,-0.01,2.0,3.8,15,4,1,28.9,0,0,2,2,0,0.0,0,0,3,127,0,12.77,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6783,6784,6457519491,6457405128.0,6457.405128,58295,181,5,15,0,2,0.0,-1.375,0.35,0.25,0.8,-0.375,0.0,5.25,1.1,0.125,0.2,61.1875,-0.01,2.0,3.8,15,4,1,28.9,0,0,2,2,0,0.0,0,0,3,127,0,12.77,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6784,6785,6457559491,6457453019.0,6457.453019,52541,182,6,26,0,2,2.45,2.375,1.05,0.5,2.8,-1.25,0.0,5.25,1.7,0.3125,0.2,86.0,-0.07,1.8,1.0,12,3,0,14.4,0,0,1,2,0,1.5,0,0,3,11,0,12.75,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6785,6786,6457599491,6457453019.0,6457.453019,8859,183,7,26,0,2,2.45,-2.125,0.7,0.625,2.6,-1.25,0.0,5.375,1.7,0.5,0.2,86.0625,-0.07,2.0,1.0,13,3,1,14.6,0,0,1,2,0,1.5,0,0,3,12,0,12.75,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6786,6787,6457639491,6457504001.0,6457.504001,8926,184,8,4,0,2,10.85,-0.875,10.85,1.625,8.2,-5.375,6.4,-5.375,1.5,39.5625,1.25,50.0,-0.41,1.2,0.0,5,2,0,-7.1,0,0,5,1,0,1.5,0,0,3,7,0,12.74,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6787,6788,6457679491,6457551352.0,6457.551352,30177,185,9,4,0,2,10.85,1.5,10.85,0.125,5.4,-4.25,4.2,-6.25,1.2,39.625,1.0,49.0625,-0.45,1.2,0.4,9,2,0,-6.8,0,0,4,1,0,1.5,0,0,3,8,0,12.72,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6788,6789,6457719491,6457600252.0,6457.600252,30177,185,9,4,0,2,10.85,1.5,10.85,0.125,5.4,-4.25,4.2,-6.25,1.2,39.625,1.0,49.0625,-0.45,1.2,0.4,9,2,0,-6.8,0,0,4,1,0,1.5,0,0,3,8,0,12.72,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6789,6790,6457759491,6457600252.0,6457.600252,51903,186,10,4,0,3,10.85,0.875,10.85,0.625,5.6,-4.125,4.6,-6.0,1.4,39.5,1.15,48.8125,-0.48,1.2,0.4,5,2,0,-6.8,0,0,4,1,0,1.5,0,0,3,9,0,12.71,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6790,6791,6457799491,6457650775.0,6457.650775,740,187,11,26,0,2,2.45,1.375,0.7,0.5,2.8,-0.5,0.2,5.375,1.8,0.75,0.25,87.125,-0.06,2.2,1.0,13,3,1,13.2,0,0,1,3,0,1.5,0,0,3,16,0,12.68,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6791,6792,6457839491,6457698622.0,6457.698622,22900,188,12,26,0,3,2.1,-0.625,0.7,0.5,2.8,-0.75,0.2,5.5,1.9,0.8125,0.25,87.4375,-0.05,2.2,1.0,11,3,1,13.2,0,0,1,3,0,1.5,0,0,3,17,0,12.66,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6792,6793,6457879491,6457747963.0,6457.747963000001,30198,189,13,26,0,2,2.1,-2.625,0.7,0.5,2.8,-0.625,0.2,5.5,1.9,0.9375,0.25,87.625,-0.05,2.2,1.0,13,3,1,13.3,0,0,1,3,0,1.5,0,0,3,18,0,12.66,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6793,6794,6457919491,6457798281.0,6457.798281,30198,189,13,26,0,2,2.1,-2.625,0.7,0.5,2.8,-0.625,0.2,5.5,1.9,0.9375,0.25,87.625,-0.05,2.2,1.0,13,3,1,13.3,0,0,1,3,0,1.5,0,0,3,18,0,12.66,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6794,6795,6457959491,6457798281.0,6457.798281,8368,190,14,15,0,2,0.0,-3.125,0.35,0.25,0.8,-0.5,0.0,5.25,1.1,-0.125,0.25,63.75,-0.01,2.2,3.8,15,4,1,27.2,0,0,2,2,0,0.0,0,0,3,127,0,12.65,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6795,6796,6457999491,6457847791.0,6457.847790999999,55395,191,15,15,0,2,0.0,1.125,0.35,0.125,0.8,-0.25,0.0,5.25,1.1,-0.1875,0.25,64.0,-0.01,2.2,3.8,15,4,1,27.2,0,0,2,2,0,0.0,0,0,3,127,0,12.64,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6796,6797,6458039491,6457896835.0,6457.8968350000005,18658,192,0,15,0,2,0.0,0.125,0.35,0.125,0.8,-0.25,0.0,5.25,1.1,-0.1875,0.2,64.0625,-0.01,2.2,3.8,15,4,1,26.2,0,0,2,2,0,0.0,0,0,3,127,0,12.63,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6797,6798,6458079491,6457944865.0,6457.9448649999995,25012,193,1,8,0,3,8.4,4.5,7.35,-2.5,3.8,0.875,3.4,-10.0,1.2,39.6875,1.05,43.5625,-0.07,1.6,1.6,10,3,1,-6.7,0,0,4,2,0,1.5,0,0,3,16,0,12.62,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6798,6799,6458119491,6457993560.0,6457.99356,37723,194,2,8,0,2,7.35,4.75,6.3,-3.0,3.4,1.25,3.2,-10.375,1.1,39.6875,1.0,42.8125,0.07,1.6,1.8,12,3,1,-7.0,0,0,4,2,0,1.5,0,0,3,17,0,12.62,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6800,6800,6458159491,6458042542.6,6458.042542600001,50844,195,3,8,0,2,6.65,4.375,5.95,-2.75,3.4,1.875,3.4,-10.875,1.0,39.6875,1.0,42.375,0.25,1.6,1.8,14,3,1,-6.8,0,0,4,2,0,1.5,0,0,3,18,0,12.6,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6799,6801,6458199491,6458042542.6,6458.042542600001,50844,195,3,8,0,2,6.65,4.375,5.95,-2.75,3.4,1.875,3.4,-10.875,1.0,39.6875,1.0,42.375,0.25,1.6,1.8,14,3,1,-6.8,0,0,4,2,0,1.5,0,0,3,18,0,12.62,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6801,6802,6458239491,6458094103.4,6458.0941034,11993,196,4,8,0,2,6.65,1.75,5.95,-0.125,3.6,1.75,3.4,-10.625,1.0,39.4375,0.95,42.125,0.39,1.6,1.8,14,3,1,-7.0,0,0,4,2,0,1.5,0,0,3,19,0,12.59,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6802,6803,6458279491,6458142127.0,6458.142127,21335,197,5,15,0,2,0.0,1.25,0.35,0.125,0.8,-0.25,0.0,5.25,1.1,-0.375,0.2,65.5625,-0.02,2.2,3.8,15,4,1,23.0,0,0,2,2,0,0.0,0,0,3,127,0,12.58,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6803,6804,6458319491,6458190056.0,6458.190056,58744,198,6,8,0,3,6.3,3.5,5.6,-1.75,4.2,2.25,3.8,-11.0,1.3,39.75,1.2,41.625,0.63,1.6,1.8,12,3,1,-7.0,0,0,4,2,0,1.5,0,0,3,21,0,12.57,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6804,6805,6458359491,6458241866.0,6458.241865999999,29593,199,7,1,0,2,0.0,0.75,0.35,-0.375,1.0,0.625,0.0,-3.5,1.7,0.9375,0.2,89.9375,0.06,2.4,3.2,15,4,1,26.4,0,0,1,4,0,0.0,0,0,2,127,0,12.57,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6805,6806,6458399491,6458241866.0,6458.241865999999,29593,199,7,1,0,2,0.0,0.75,0.35,-0.375,1.0,0.625,0.0,-3.5,1.7,0.9375,0.2,89.9375,0.06,2.4,3.2,15,4,1,26.4,0,0,1,4,0,0.0,0,0,2,127,0,12.55,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6806,6807,6458439491,6458291290.0,6458.29129,46559,200,8,1,0,2,0.0,-0.5,0.35,-0.375,1.0,0.5,0.0,-3.5,1.7,0.9375,0.2,89.75,0.07,2.4,3.2,15,4,1,27.0,0,0,1,4,0,0.0,0,0,2,127,0,12.54,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6807,6808,6458479491,6458340679.0,6458.340679,59348,201,9,15,0,2,0.0,-0.25,0.35,0.125,0.8,-0.375,0.0,5.125,1.1,-0.4375,0.2,66.375,-0.02,2.2,3.8,15,4,1,23.0,0,0,2,2,0,0.0,0,0,3,127,0,12.52,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6808,6809,6458519491,6458390045.0,6458.390045,48241,202,10,15,0,2,0.0,-0.5,0.35,0.25,0.8,-0.375,0.0,5.125,1.1,-0.375,0.2,66.6875,-0.02,2.2,3.8,15,4,1,23.5,0,0,2,2,0,0.0,0,0,3,127,0,12.5,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6809,6810,6458559491,6458437164.0,6458.437164,35873,203,11,15,0,2,0.0,1.0,0.35,0.125,0.8,-0.25,0.0,5.0,1.1,-0.375,0.2,67.0,-0.01,2.2,3.8,15,4,1,21.3,0,0,2,2,0,0.0,0,0,3,127,0,12.5,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6810,6811,6458599491,6458437164.0,6458.437164,35873,203,11,15,0,2,0.0,1.0,0.35,0.125,0.8,-0.25,0.0,5.0,1.1,-0.375,0.2,67.0,-0.01,2.2,3.8,15,4,1,21.3,0,0,2,2,0,0.0,0,0,3,127,0,12.48,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6811,6812,6458639491,6458486917.0,6458.486917,18105,204,12,1,0,2,0.0,-2.625,0.35,-0.375,1.0,0.25,0.0,-3.75,1.7,0.8125,0.2,89.0,0.06,2.4,3.2,15,4,1,28.2,0,0,1,4,0,0.0,0,0,2,127,0,12.47,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6812,6813,6458679491,6458536366.0,6458.536365999999,39769,205,13,4,0,2,9.1,0.25,3.5,0.375,3.0,-0.25,1.0,4.625,0.8,11.5,0.35,35.5625,-0.02,2.4,1.8,15,3,1,0.4,0,0,4,3,0,1.5,0,0,3,10,0,12.45,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6813,6814,6458719491,6458584823.0,6458.584822999999,20958,206,14,7,0,2,0.0,-1.125,0.35,0.375,0.6,0.0,0.0,4.5,0.6,1.9375,0.2,36.75,0.02,1.6,3.6,15,4,1,18.0,0,0,2,2,0,0.0,0,0,3,127,0,12.44,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6814,6815,6458759491,6458584823.0,6458.584822999999,20958,206,14,7,0,2,0.0,-1.125,0.35,0.375,0.6,0.0,0.0,4.5,0.6,1.9375,0.2,36.75,0.02,1.6,3.6,15,4,1,18.0,0,0,2,2,0,0.0,0,0,3,127,0,12.44,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6815,6816,6458799491,6458634302.0,6458.634302,57812,207,15,7,0,2,0.0,1.375,0.35,0.125,0.6,0.25,0.0,4.5,0.6,1.8125,0.2,37.0,0.02,1.6,3.6,15,4,1,19.6,0,0,2,2,0,0.0,0,0,3,127,0,12.41,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6816,6817,6458839491,6458684400.0,6458.6844,40007,208,0,7,0,2,0.0,0.625,0.35,0.25,0.6,0.25,0.0,4.625,0.6,1.8125,0.2,37.125,0.02,1.6,3.6,15,4,1,20.3,0,0,2,2,0,0.0,0,0,3,127,0,12.39,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6817,6818,6458879491,6458733124.0,6458.733124,47263,209,1,7,0,2,0.0,0.375,0.35,0.25,0.6,0.25,0.0,4.625,0.6,1.75,0.2,37.3125,0.02,1.6,3.6,15,4,1,20.6,0,0,2,2,0,0.0,0,0,3,127,0,12.37,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6818,6819,6458919491,6458781181.0,6458.781181,1306,210,2,3,0,2,2.8,0.75,2.1,0.25,2.6,-0.75,0.2,12.125,0.9,-0.6875,0.25,29.875,-0.03,2.0,2.8,13,2,0,-1.4,0,0,4,1,0,1.5,0,0,2,6,0,12.37,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6819,6820,6458959491,6458781181.0,6458.781181,1306,210,2,3,0,2,2.8,0.75,2.1,0.25,2.6,-0.75,0.2,12.125,0.9,-0.6875,0.25,29.875,-0.03,2.0,2.8,13,2,0,-1.4,0,0,4,1,0,1.5,0,0,2,6,0,12.36,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6820,6821,6458999491,6458832105.0,6458.8321049999995,6759,211,3,3,0,3,2.8,-1.375,2.1,0.125,2.6,-1.0,0.2,12.125,0.9,-0.8125,0.25,30.625,-0.03,2.0,2.8,11,2,0,-1.4,0,0,4,1,0,1.5,0,0,2,7,0,12.34,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6821,6822,6459039491,6458880774.0,6458.880774,2886,212,4,13,0,2,2.45,-0.625,1.05,2.5,1.8,-5.5,0.2,13.75,0.9,-3.625,0.3,18.625,-0.18,1.6,1.4,2,2,0,-5.0,2,0,4,3,0,1.5,0,0,2,10,0,12.34,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6822,6823,6459079491,6458928656.0,6458.928656,29719,213,5,13,0,3,2.45,-0.875,1.05,2.5,1.8,-5.5,0.4,13.875,0.9,-3.9375,0.35,19.3125,-0.18,1.6,1.4,1,3,0,-5.0,2,0,4,3,0,1.5,0,0,2,11,0,12.34,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6823,6824,6459119491,6458928656.0,6458.928656,29719,213,5,13,0,3,2.45,-0.875,1.05,2.5,1.8,-5.5,0.4,13.875,0.9,-3.9375,0.35,19.3125,-0.18,1.6,1.4,1,3,0,-5.0,2,0,4,3,0,1.5,0,0,2,11,0,12.32,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6824,6825,6459159491,6458979391.0,6458.979391,5553,214,6,3,0,3,2.45,0.25,1.4,-1.25,2.6,-0.875,0.4,11.625,1.2,-1.0625,0.25,32.25,-0.03,2.0,3.0,6,3,0,-0.4,0,0,4,1,0,1.5,0,0,2,10,0,12.31,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6826,6826,6459199491,6459028362.8,6459.0283628,32051,215,7,3,0,3,2.45,0.375,1.4,-1.25,2.6,-0.875,0.4,11.625,1.3,-1.125,0.3,32.9375,-0.03,2.0,3.0,5,3,0,-0.4,0,0,1,1,0,1.5,0,0,2,11,0,12.3,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6825,6827,6459239491,6459028362.8,6459.0283628,32051,215,7,3,0,3,2.45,0.375,1.4,-1.25,2.6,-0.875,0.4,11.625,1.3,-1.125,0.3,32.9375,-0.03,2.0,3.0,5,3,0,-0.4,0,0,1,1,0,1.5,0,0,2,11,0,12.3,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6827,6828,6459279491,6459078869.6,6459.0788696,46232,216,8,3,0,2,2.45,1.0,1.05,-1.5,2.4,-1.125,0.2,11.375,1.3,-1.25,0.3,33.5625,-0.04,2.2,3.0,6,3,0,-0.8,0,0,1,2,0,1.5,0,0,2,12,0,12.28,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6828,6829,6459319491,6459175932.0,6459.175932,49956,217,9,3,0,3,2.45,0.0,1.05,-1.375,2.6,-1.125,0.4,11.25,1.5,-1.375,0.3,34.75,-0.04,2.2,3.0,5,3,0,-0.8,0,0,1,2,0,1.5,0,0,2,13,0,12.26,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6829,6830,6459359491,6459225613.0,6459.2256130000005,57723,218,10,10,0,3,5.25,6.25,2.1,-0.75,3.2,5.0,1.0,2.0,1.2,6.4375,0.5,16.375,0.22,1.4,2.2,14,3,1,-13.0,0,0,4,3,0,1.5,0,0,3,17,0,12.26,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6830,6831,6459399491,6459225613.0,6459.2256130000005,57723,218,10,10,0,3,5.25,6.25,2.1,-0.75,3.2,5.0,1.0,2.0,1.2,6.4375,0.5,16.375,0.22,1.4,2.2,14,3,1,-13.0,0,0,4,3,0,1.5,0,0,3,17,0,12.25,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6831,6832,6459439491,6459275753.0,6459.275753,15881,219,11,10,0,2,4.9,6.25,1.75,-0.875,3.2,5.25,1.0,1.875,1.3,6.4375,0.55,16.5625,0.25,1.4,2.4,14,3,1,-12.0,0,0,4,3,0,1.5,0,0,3,18,0,12.24,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6832,6833,6459479491,6459324052.0,6459.324052,46875,220,12,10,0,3,4.9,6.0,1.75,-0.75,3.4,5.5,1.2,1.875,1.4,6.8125,0.55,16.625,0.28,1.4,2.4,14,3,1,-12.0,0,0,4,3,0,1.5,0,0,3,19,0,12.23,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6833,6834,6459519491,6459372327.0,6459.372327,2944,221,13,10,0,3,4.9,6.125,1.75,-0.875,3.6,5.875,1.2,1.875,1.6,7.1875,0.6,16.75,0.31,1.4,2.4,12,3,1,-12.0,0,0,4,3,0,1.5,0,0,3,20,0,12.23,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6834,6835,6459559491,6459421696.0,6459.421696,47697,222,14,10,0,3,4.9,6.25,1.75,-0.875,3.8,6.125,1.2,1.75,1.7,7.5625,0.65,16.875,0.34,1.4,2.4,9,3,1,-12.0,0,0,4,2,0,1.5,0,0,3,21,0,12.23,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6835,6836,6459599491,6459421696.0,6459.421696,47697,222,14,10,0,3,4.9,6.25,1.75,-0.875,3.8,6.125,1.2,1.75,1.7,7.5625,0.65,16.875,0.34,1.4,2.4,9,3,1,-12.0,0,0,4,2,0,1.5,0,0,3,21,0,12.21,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6836,6837,6459639491,6459471590.0,6459.47159,16197,223,15,7,0,3,0.0,0.625,0.35,0.25,0.6,0.125,0.2,4.875,0.7,1.625,0.25,40.8125,0.01,1.8,3.6,15,4,1,20.1,0,0,2,2,0,0.0,0,0,3,127,0,12.19,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6837,6838,6459679491,6459520222.0,6459.520222,4350,224,0,7,0,2,0.0,0.25,0.35,0.25,0.6,0.0,0.0,4.875,0.7,1.375,0.25,41.0,0.01,1.8,3.6,15,4,1,20.3,0,0,2,2,0,0.0,0,0,3,127,0,12.18,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6838,6839,6459719491,6459570906.0,6459.570906,18822,225,1,10,0,3,4.55,6.125,1.75,-0.875,4.6,7.125,1.6,1.625,2.2,8.6875,0.85,17.125,0.41,1.4,2.4,3,4,0,-12.0,0,0,4,2,0,1.5,0,0,3,24,0,12.17,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6839,6840,6459759491,6459619493.0,6459.619493,18822,225,1,10,0,3,4.55,6.125,1.75,-0.875,4.6,7.125,1.6,1.625,2.2,8.6875,0.85,17.125,0.41,1.4,2.4,3,4,0,-12.0,0,0,4,2,0,1.5,0,0,3,24,0,12.17,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6840,6841,6459799491,6459619493.0,6459.619493,5728,226,2,11,0,2,5.25,0.0,7.35,-7.5,5.2,-0.5,0.8,0.375,0.5,2.8125,0.25,16.875,-0.02,0.0,0.0,4,1,0,-15.7,0,0,4,0,0,1.5,0,0,3,4,0,12.17,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6841,6842,6459839491,6459667582.0,6459.667582,15589,227,3,11,0,2,4.9,0.0,7.0,-7.375,5.2,-0.5,1.0,0.0,0.8,2.8125,0.25,16.875,-0.02,0.0,0.0,4,1,0,-14.0,0,0,4,0,0,1.5,0,0,3,5,0,12.16,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6842,6843,6459879491,6459717564.0,6459.7175640000005,52608,228,4,11,0,2,4.9,-0.875,4.55,-2.625,4.8,-3.5,0.4,1.0,0.9,2.1875,0.25,17.0,-0.08,0.0,0.0,4,2,0,-14.0,0,0,9,0,0,1.5,0,0,3,6,0,12.16,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6843,6844,6459919491,6459765395.0,6459.765395,27124,229,5,11,0,2,4.9,-0.75,4.2,-4.25,4.2,-4.875,0.2,0.75,1.0,1.6875,0.25,17.125,-0.15,0.0,0.0,4,2,0,-13.5,0,0,9,0,0,1.5,0,0,3,7,0,12.17,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6844,6845,6459959491,6459815140.0,6459.81514,681,230,6,11,0,2,4.9,-0.875,4.2,-4.25,4.4,-4.875,0.4,0.5,1.2,1.4375,0.25,17.125,-0.2,0.0,0.0,4,2,0,-12.6,0,0,9,0,0,1.5,0,0,3,8,0,12.17,4.0,0,0.0,0,0.0,0,0.0,0,0.0
6845,6846,6459999491,6459815140.0,6459.81514,681,230,6,11,0,2,4.9,-0.875,4.2,-4.25,4.4,-4.875,0.4,0.5,1.2,1.4375,0.25,17.125,-0.2,0.0,0.0,4,2,0,-12.6,0,0,9,0,0,1.5,0,0,3,8,0,12.16,4.0,0,0.0,0,0.0,0,0.0,0,0.0
